,_id,browser,collection,database,datetime,experiment_id,id,internal_node_id,iteration,response,response_feedback,response_gender,response_gender_sure,response_race,response_race_sure,rt,session_id,stimulus,study_id,subject_id,tilt_LR,tilt_UD,time_elapsed,trial_index,trial_number,trial_type
123,6226f5957c157e331e93400a,Chrome,classification_task,faces,"3/8/2022, 1:20:03 AM",5be834ejpgquhcerj66z,003,0.0-3.0,single_subject_test,"{'race2': 'white', 'race_sure': '79', 'gender2': 'woman', 'gender_sure': '100', 'feedback': ''}",,"['woman', '100']",100,"['white', '79']",79,12032.899999856949,6226f4336820da546da7dff9,id003_25R_D.png,6226dcede191b823f306f4d6,5a791168f49c9a0001f31061,25R,D,54482.0,3.0,0.0,survey-html-form
124,6226f59c7c157e331e93400b,Chrome,classification_task,faces,"3/7/2022, 10:20:14 PM",uoyjy2l87f10lq1eb04s,070,0.0-8.0,single_subject_test,"{'race2': 'white', 'race_sure': '0', 'gender1': 'man', 'gender_sure': '0', 'feedback': ''}",,"['man', '0']",0,"['white', '0']",0,7483.39999999851,6226f46da1a7fd3354a536a4,id070_25R_C.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,25R,C,60634.0,8.0,0.0,survey-html-form
125,6226f59d7c157e331e93400c,Chrome,classification_task,faces,"3/8/2022, 12:20:14 AM",ueqhaph6qqczfc47jeb3,003,0.0-4.0,single_subject_test,"{'race2': 'white', 'race_sure': '100', 'gender2': 'woman', 'gender_sure': '0', 'feedback': ''}",,"['woman', '0']",0,"['white', '100']",100,10637.5,6226f4e6fa4fd41910029ee3,id003_50L_U.png,6226dcede191b823f306f4d6,5cbcfce214b3cb0015f03471,50L,U,62546.0,4.0,0.0,survey-html-form
126,6226f5a17c157e331e93400d,Chrome,classification_task,faces,"3/7/2022, 10:20:19 PM",uoyjy2l87f10lq1eb04s,080,0.0-9.0,single_subject_test,"{'race2': 'white', 'race_sure': '0', 'gender1': 'man', 'gender_sure': '0', 'feedback': ''}",,"['man', '0']",0,"['white', '0']",0,5086.5,6226f46da1a7fd3354a536a4,id080_25L_U.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,25L,U,65728.0,9.0,0.0,survey-html-form
127,6226f5b57c157e331e93400e,Chrome,classification_task,faces,"3/7/2022, 10:20:39 PM",uoyjy2l87f10lq1eb04s,040,0.0-1.0,single_subject_test,"{'race3': 'east_asian', 'race_sure': '0', 'gender1': 'man', 'gender_sure': '0', 'feedback': ''}",,"['man', '0']",0,"['east_asian', '0']",0,7520.699999999255,6226f46da1a7fd3354a536a4,id040_25R_U.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,25R,U,17857.0,1.0,0.0,survey-html-form
128,6226f5ba7c157e331e93400f,Chrome,classification_task,faces,"3/7/2022, 10:20:44 PM",uoyjy2l87f10lq1eb04s,001,0.0-2.0,single_subject_test,"{'race1': 'black', 'race_sure': '0', 'gender1': 'man', 'gender_sure': '0', 'feedback': ''}",,"['man', '0']",0,"['black', '0']",0,4708.79999999702,6226f46da1a7fd3354a536a4,id001_25L_D.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,25L,D,22574.0,2.0,0.0,survey-html-form
129,6226f5bf7c157e331e934010,Chrome,classification_task,faces,"3/7/2022, 10:20:49 PM",uoyjy2l87f10lq1eb04s,082,0.0-3.0,single_subject_test,"{'race5': 'latinx', 'race_sure': '0', 'gender1': 'man', 'gender_sure': '0', 'feedback': ''}",,"['man', '0']",0,"['latinx', '0']",0,5181.5,6226f46da1a7fd3354a536a4,id082_00C_U.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,00C,U,27763.0,3.0,0.0,survey-html-form
130,6226f5c57c157e331e934011,Chrome,classification_task,faces,"3/8/2022, 12:20:53 AM",ueqhaph6qqczfc47jeb3,036,0.0-1.0,single_subject_test,"{'race1': 'black', 'race_sure': '100', 'gender1': 'man', 'gender_sure': '100', 'feedback': ''}",,"['man', '100']",100,"['black', '100']",100,11871.69999999553,6226f4e6fa4fd41910029ee3,id036_25L_D.png,6226dcede191b823f306f4d6,5cbcfce214b3cb0015f03471,25L,D,33332.0,1.0,0.0,survey-html-form
131,6226f5c57c157e331e934012,Chrome,classification_task,faces,"3/7/2022, 10:20:55 PM",uoyjy2l87f10lq1eb04s,070,0.0-4.0,single_subject_test,"{'race2': 'white', 'race_sure': '0', 'gender1': 'man', 'gender_sure': '0', 'feedback': ''}",,"['man', '0']",0,"['white', '0']",0,6039.800000000745,6226f46da1a7fd3354a536a4,id070_00C_D.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,00C,D,33812.0,4.0,0.0,survey-html-form
132,6226f5cb7c157e331e934013,Chrome,classification_task,faces,"3/7/2022, 10:21:01 PM",uoyjy2l87f10lq1eb04s,015,0.0-5.0,single_subject_test,"{'race6': 'other', 'race_sure': '0', 'gender1': 'man', 'gender_sure': '0', 'feedback': ''}",,"['man', '0']",0,"['other', '0']",0,5785.5,6226f46da1a7fd3354a536a4,id015_25R_C.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,25R,C,39606.0,5.0,0.0,survey-html-form
133,6226f5cf7c157e331e934014,Chrome,classification_task,faces,"3/8/2022, 12:21:03 AM",ueqhaph6qqczfc47jeb3,101,0.0-2.0,single_subject_test,"{'race2': 'white', 'race_sure': '100', 'gender2': 'woman', 'gender_sure': '100', 'feedback': ''}",,"['woman', '100']",100,"['white', '100']",100,10044.29999999702,6226f4e6fa4fd41910029ee3,id101_25R_C.png,6226dcede191b823f306f4d6,5cbcfce214b3cb0015f03471,25R,C,43383.0,2.0,0.0,survey-html-form
134,6226f5d27c157e331e934015,Chrome,classification_task,faces,"3/7/2022, 10:21:08 PM",uoyjy2l87f10lq1eb04s,126,0.0-6.0,single_subject_test,"{'race1': 'black', 'race_sure': '0', 'gender2': 'woman', 'gender_sure': '0', 'feedback': ''}",,"['woman', '0']",0,"['black', '0']",0,6925.60000000149,6226f46da1a7fd3354a536a4,id126_25L_U.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,25L,U,46541.0,6.0,0.0,survey-html-form
135,6226f5d87c157e331e934016,Chrome,classification_task,faces,"3/7/2022, 10:21:14 PM",uoyjy2l87f10lq1eb04s,093,0.0-7.0,single_subject_test,"{'race2': 'white', 'race_sure': '0', 'gender1': 'man', 'gender_sure': '0', 'feedback': ''}",,"['man', '0']",0,"['white', '0']",0,5967.199999999255,6226f46da1a7fd3354a536a4,id093_50L_U.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,50L,U,52517.0,7.0,0.0,survey-html-form
136,6226f5d97c157e331e934017,Chrome,classification_task,faces,"3/8/2022, 12:21:13 AM",ueqhaph6qqczfc47jeb3,116,0.0-3.0,single_subject_test,"{'race2': 'white', 'race_sure': '100', 'gender1': 'man', 'gender_sure': '100', 'feedback': ''}",,"['man', '100']",100,"['white', '100']",100,10003.89999999851,6226f4e6fa4fd41910029ee3,id116_50L_D.png,6226dcede191b823f306f4d6,5cbcfce214b3cb0015f03471,50L,D,53394.0,3.0,0.0,survey-html-form
137,6226f5de7c157e331e934018,Chrome,classification_task,faces,"3/7/2022, 10:21:19 PM",uoyjy2l87f10lq1eb04s,049,0.0-8.0,single_subject_test,"{'race6': 'other', 'race_sure': '0', 'gender1': 'man', 'gender_sure': '0', 'feedback': ''}",,"['man', '0']",0,"['other', '0']",0,5508.599999997765,6226f46da1a7fd3354a536a4,id049_00C_D.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,00C,D,58036.0,8.0,0.0,survey-html-form
138,6226f5e17c157e331e934019,Chrome,classification_task,faces,"3/8/2022, 1:21:17 AM",m06hvr4x7nltz9nryben,041,0.0-1.0,single_subject_test,"{'race2': 'white', 'race_sure': '46', 'gender1': 'man', 'gender_sure': '100', 'feedback': ''}",,"['man', '100']",100,"['white', '46']",46,25602.900000002235,6226f59b214ec3bf23138361,id041_25R_C.png,6226dcede191b823f306f4d6,60fd06e76b4bc44c8f7a8b41,25R,C,61948.0,1.0,0.0,survey-html-form
139,6226f5e27c157e331e93401a,Chrome,classification_task,faces,"3/8/2022, 12:21:22 AM",ueqhaph6qqczfc47jeb3,052,0.0-4.0,single_subject_test,"{'race2': 'white', 'race_sure': '100', 'gender1': 'man', 'gender_sure': '100', 'feedback': ''}",,"['man', '100']",100,"['white', '100']",100,9400.79999999702,6226f4e6fa4fd41910029ee3,id052_25R_U.png,6226dcede191b823f306f4d6,5cbcfce214b3cb0015f03471,25R,U,62801.0,4.0,0.0,survey-html-form
140,6226f5e37c157e331e93401b,Chrome,classification_task,faces,"3/7/2022, 10:21:25 PM",uoyjy2l87f10lq1eb04s,024,0.0-9.0,single_subject_test,"{'race2': 'white', 'race_sure': '0', 'gender2': 'woman', 'gender_sure': '0', 'feedback': ''}",,"['woman', '0']",0,"['white', '0']",0,5343.900000002235,6226f46da1a7fd3354a536a4,id024_50L_U.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,50L,U,63387.0,9.0,0.0,survey-html-form
141,6226f5e97c157e331e93401c,Chrome,classification_task,faces,"3/7/2022, 10:21:31 PM",uoyjy2l87f10lq1eb04s,117,0.0-10.0,single_subject_test,"{'race5': 'latinx', 'race_sure': '0', 'gender1': 'man', 'gender_sure': '0', 'feedback': ''}",,"['man', '0']",0,"['latinx', '0']",0,6371.0,6226f46da1a7fd3354a536a4,id117_50L_C.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,50L,C,69765.0,10.0,0.0,survey-html-form
142,6226f5ec7c157e331e93401d,Chrome,classification_task,faces,"3/8/2022, 12:21:32 AM",ueqhaph6qqczfc47jeb3,084,0.0-5.0,single_subject_test,"{'race2': 'white', 'race_sure': '100', 'gender2': 'woman', 'gender_sure': '100', 'feedback': ''}",,"['woman', '100']",100,"['white', '100']",100,9292.80000000447,6226f4e6fa4fd41910029ee3,id084_50R_C.png,6226dcede191b823f306f4d6,5cbcfce214b3cb0015f03471,50R,C,72100.0,5.0,0.0,survey-html-form
143,6226f5f07c157e331e93401e,Chrome,classification_task,faces,"3/7/2022, 10:21:37 PM",uoyjy2l87f10lq1eb04s,125,0.0-11.0,single_subject_test,"{'race6': 'other', 'race_sure': '0', 'gender2': 'woman', 'gender_sure': '0', 'feedback': ''}",,"['woman', '0']",0,"['other', '0']",0,6210.800000000745,6226f46da1a7fd3354a536a4,id125_25R_C.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,25R,C,75983.0,11.0,0.0,survey-html-form
144,6226f5f17c157e331e93401f,Chrome,classification_task,faces,"3/8/2022, 1:21:33 AM",m06hvr4x7nltz9nryben,135,0.0-2.0,single_subject_test,"{'race5': 'latinx', 'race_sure': '21', 'gender2': 'woman', 'gender_sure': '89', 'feedback': ''}",,"['woman', '89']",89,"['latinx', '21']",21,15819.10000000149,6226f59b214ec3bf23138361,id135_25L_C.png,6226dcede191b823f306f4d6,60fd06e76b4bc44c8f7a8b41,25L,C,77788.0,2.0,0.0,survey-html-form
145,6226f5f47c157e331e934020,Chrome,classification_task,faces,"3/8/2022, 12:21:40 AM",ueqhaph6qqczfc47jeb3,056,0.0-6.0,single_subject_test,"{'race1': 'black', 'race_sure': '100', 'gender1': 'man', 'gender_sure': '100', 'feedback': ''}",,"['man', '100']",100,"['black', '100']",100,8250.69999999553,6226f4e6fa4fd41910029ee3,id056_25R_U.png,6226dcede191b823f306f4d6,5cbcfce214b3cb0015f03471,25R,U,80358.0,6.0,0.0,survey-html-form
146,6226f5f57c157e331e934021,Chrome,classification_task,faces,"3/7/2022, 10:21:43 PM",uoyjy2l87f10lq1eb04s,031,0.0-12.0,single_subject_test,"{'race6': 'other', 'race_sure': '0', 'gender2': 'woman', 'gender_sure': '0', 'feedback': ''}",,"['woman', '0']",0,"['other', '0']",0,5932.099999997765,6226f46da1a7fd3354a536a4,id031_25R_C.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,25R,C,81923.0,12.0,0.0,survey-html-form
147,6226f5fd7c157e331e934022,Chrome,classification_task,faces,"3/7/2022, 10:21:50 PM",uoyjy2l87f10lq1eb04s,098,0.0-13.0,single_subject_test,"{'race1': 'black', 'race_sure': '0', 'gender1': 'man', 'gender_sure': '0', 'feedback': ''}",,"['man', '0']",0,"['black', '0']",0,7107.39999999851,6226f46da1a7fd3354a536a4,id098_25R_C.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,25R,C,89037.0,13.0,0.0,survey-html-form
148,6226f5ff7c157e331e934023,Chrome,classification_task,faces,"3/8/2022, 12:21:51 AM",ueqhaph6qqczfc47jeb3,133,0.0-7.0,single_subject_test,"{'race1': 'black', 'race_sure': '100', 'gender2': 'woman', 'gender_sure': '100', 'feedback': ''}",,"['woman', '100']",100,"['black', '100']",100,11145.79999999702,6226f4e6fa4fd41910029ee3,id133_00C_C.png,6226dcede191b823f306f4d6,5cbcfce214b3cb0015f03471,00C,C,91510.0,7.0,0.0,survey-html-form
149,6226f6027c157e331e934024,Chrome,classification_task,faces,"3/7/2022, 10:21:56 PM",uoyjy2l87f10lq1eb04s,101,0.0-14.0,single_subject_test,"{'race2': 'white', 'race_sure': '0', 'gender2': 'woman', 'gender_sure': '0', 'feedback': ''}",,"['woman', '0']",0,"['white', '0']",0,5645.900000002235,6226f46da1a7fd3354a536a4,id101_25R_U.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,25R,U,94690.0,14.0,0.0,survey-html-form
150,6226f6087c157e331e934025,Chrome,classification_task,faces,"3/7/2022, 10:22:02 PM",uoyjy2l87f10lq1eb04s,090,0.0-15.0,single_subject_test,"{'race6': 'other', 'race_sure': '0', 'gender1': 'man', 'gender_sure': '0', 'feedback': ''}",,"['man', '0']",0,"['other', '0']",0,5846.400000002235,6226f46da1a7fd3354a536a4,id090_50R_U.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,50R,U,100545.0,15.0,0.0,survey-html-form
151,6226f60e7c157e331e934026,Chrome,classification_task,faces,"3/8/2022, 12:22:06 AM",ueqhaph6qqczfc47jeb3,144,0.0-8.0,single_subject_test,"{'race1': 'black', 'race_sure': '100', 'gender1': 'man', 'gender_sure': '100', 'feedback': ''}",,"['man', '100']",100,"['black', '100']",100,14659.30000000447,6226f4e6fa4fd41910029ee3,id144_50L_D.png,6226dcede191b823f306f4d6,5cbcfce214b3cb0015f03471,50L,D,106175.0,8.0,0.0,survey-html-form
152,6226f60e7c157e331e934027,Chrome,classification_task,faces,"3/8/2022, 1:22:02 AM",m06hvr4x7nltz9nryben,005,0.0-3.0,single_subject_test,"{'race1': 'black', 'race6': 'other', 'race_sure': '6', 'gender2': 'woman', 'gender_sure': '71', 'feedback': ''}",,"['woman', '71']",71,"['black', 'other', '6']",6,28621.5,6226f59b214ec3bf23138361,id005_50L_C.png,6226dcede191b823f306f4d6,60fd06e76b4bc44c8f7a8b41,50L,C,106418.0,3.0,0.0,survey-html-form
153,6226f60e7c157e331e934028,Chrome,classification_task,faces,"3/7/2022, 10:22:08 PM",uoyjy2l87f10lq1eb04s,155,0.0-16.0,single_subject_test,"{'race6': 'other', 'race_sure': '0', 'gender3': 'other', 'gender_sure': '0', 'feedback': ''}",,"['other', '0']",0,"['other', '0']",0,5913.699999999255,6226f46da1a7fd3354a536a4,id155_25L_D.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,25L,D,106465.0,16.0,0.0,survey-html-form
154,6226f6137c157e331e934029,Chrome,classification_task,faces,"3/7/2022, 10:22:13 PM",uoyjy2l87f10lq1eb04s,027,0.0-17.0,single_subject_test,"{'race6': 'other', 'race_sure': '0', 'gender3': 'other', 'gender_sure': '0', 'feedback': ''}",,"['other', '0']",0,"['other', '0']",0,4724.0,6226f46da1a7fd3354a536a4,id027_25L_D.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,25L,D,111195.0,17.0,0.0,survey-html-form
155,6226f6287c157e331e93402a,Chrome,classification_task,faces,"3/8/2022, 1:22:27 AM",m06hvr4x7nltz9nryben,016,0.0-1.0,single_subject_test,"{'race1': 'black', 'race_sure': '52', 'gender3': 'other', 'gender_sure': '0', 'feedback': ''}",,"['other', '0']",0,"['black', '52']",52,11503.0,6226f59b214ec3bf23138361,id016_00C_U.png,6226dcede191b823f306f4d6,60fd06e76b4bc44c8f7a8b41,00C,U,19907.0,1.0,0.0,survey-html-form
156,6226f62a7c157e331e93402b,Chrome,classification_task,faces,"3/7/2022, 10:22:36 PM",uoyjy2l87f10lq1eb04s,100,0.0-1.0,single_subject_test,"{'race2': 'white', 'race_sure': '0', 'gender1': 'man', 'gender_sure': '0', 'feedback': ''}",,"['man', '0']",0,"['white', '0']",0,6364.0,6226f46da1a7fd3354a536a4,id100_00C_U.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,00C,U,22159.0,1.0,0.0,survey-html-form
157,6226f62b7c157e331e93402c,Chrome,classification_task,faces,"3/8/2022, 12:22:35 AM",ueqhaph6qqczfc47jeb3,038,0.0-1.0,single_subject_test,"{'race4': 'south_asian', 'race_sure': '100', 'gender1': 'man', 'gender_sure': '100', 'feedback': ''}",,"['man', '100']",100,"['south_asian', '100']",100,12547.09999999404,6226f4e6fa4fd41910029ee3,id038_00C_U.png,6226dcede191b823f306f4d6,5cbcfce214b3cb0015f03471,00C,U,23694.0,1.0,0.0,survey-html-form
158,6226f6337c157e331e93402d,Chrome,classification_task,faces,"3/7/2022, 10:22:44 PM",uoyjy2l87f10lq1eb04s,149,0.0-2.0,single_subject_test,"{'race2': 'white', 'race_sure': '0', 'gender1': 'man', 'gender_sure': '0', 'feedback': ''}",,"['man', '0']",0,"['white', '0']",0,8756.800000000745,6226f46da1a7fd3354a536a4,id149_00C_C.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,00C,C,30922.0,2.0,0.0,survey-html-form
159,6226f6347c157e331e93402e,Chrome,classification_task,faces,"3/8/2022, 12:22:44 AM",ueqhaph6qqczfc47jeb3,105,0.0-2.0,single_subject_test,"{'race1': 'black', 'race_sure': '100', 'gender1': 'man', 'gender_sure': '100', 'feedback': ''}",,"['man', '100']",100,"['black', '100']",100,8295.89999999851,6226f4e6fa4fd41910029ee3,id105_50R_D.png,6226dcede191b823f306f4d6,5cbcfce214b3cb0015f03471,50R,D,31996.0,2.0,0.0,survey-html-form
160,6226f6377c157e331e93402f,Chrome,classification_task,faces,"3/8/2022, 1:22:48 AM",ysyunm1xsnea7cse1f9t,023,0.0-1.0,single_subject_test,"{'race5': 'latinx', 'race_sure': '41', 'gender1': 'man', 'gender_sure': '100', 'feedback': ''}",,"['man', '100']",100,"['latinx', '41']",41,13561.700000047684,6226f3ca4519857bce89a9e8,id023_25R_D.png,6226dcede191b823f306f4d6,604d3b6735362f8e79e30ea1,25R,D,35026.0,1.0,0.0,survey-html-form
161,6226f6387c157e331e934030,Chrome,classification_task,faces,"3/7/2022, 10:22:50 PM",uoyjy2l87f10lq1eb04s,065,0.0-3.0,single_subject_test,"{'race6': 'other', 'race_sure': '0', 'gender1': 'man', 'gender_sure': '0', 'feedback': ''}",,"['man', '0']",0,"['other', '0']",0,5822.5,6226f46da1a7fd3354a536a4,id065_25R_D.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,25R,D,36752.0,3.0,0.0,survey-html-form
162,6226f63b7c157e331e934031,Chrome,classification_task,faces,"3/8/2022, 12:22:52 AM",ueqhaph6qqczfc47jeb3,049,0.0-3.0,single_subject_test,"{'race2': 'white', 'race_sure': '100', 'gender1': 'man', 'gender_sure': '100', 'feedback': ''}",,"['man', '100']",100,"['white', '100']",100,7861.70000000298,6226f4e6fa4fd41910029ee3,id049_25R_U.png,6226dcede191b823f306f4d6,5cbcfce214b3cb0015f03471,25R,U,39863.0,3.0,0.0,survey-html-form
163,6226f63e7c157e331e934032,Chrome,classification_task,faces,"3/7/2022, 10:22:56 PM",uoyjy2l87f10lq1eb04s,105,0.0-4.0,single_subject_test,"{'race2': 'white', 'race_sure': '0', 'gender1': 'man', 'gender_sure': '0', 'feedback': ''}",,"['man', '0']",0,"['white', '0']",0,5688.89999999851,6226f46da1a7fd3354a536a4,id105_50L_D.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,50L,D,42447.0,4.0,0.0,survey-html-form
164,6226f63e7c157e331e934033,Chrome,classification_task,faces,"3/8/2022, 1:22:50 AM",m06hvr4x7nltz9nryben,088,0.0-2.0,single_subject_test,"{'race2': 'white', 'race_sure': '85', 'gender2': 'woman', 'gender_sure': '86', 'feedback': ''}",,"['woman', '86']",86,"['white', '85']",85,22717.800000000745,6226f59b214ec3bf23138361,id088_50R_C.png,6226dcede191b823f306f4d6,60fd06e76b4bc44c8f7a8b41,50R,C,42631.0,2.0,0.0,survey-html-form
165,6226f63f7c157e331e934034,Chrome,classification_task,faces,"3/8/2022, 1:22:54 AM",zowk8xs92dses5fjm4uy,018,0.0-1.0,single_subject_test,"{'race2': 'white', 'race_sure': '75', 'gender2': 'woman', 'gender_sure': '100', 'feedback': ''}",,"['woman', '100']",100,"['white', '75']",75,22318.5,6226f60340c2a56dfa63e758,id018_50R_U.png,6226dcede191b823f306f4d6,5e3cddaa64dfd70d85a5ef3f,50R,U,43503.0,1.0,0.0,survey-html-form
166,6226f6407c157e331e934035,Chrome,classification_task,faces,"3/8/2022, 1:22:57 AM",ysyunm1xsnea7cse1f9t,013,0.0-2.0,single_subject_test,"{'race3': 'east_asian', 'race_sure': '86', 'gender2': 'woman', 'gender_sure': '100', 'feedback': ''}",,"['woman', '100']",100,"['east_asian', '86']",86,8977.599999904633,6226f3ca4519857bce89a9e8,id013_50R_D.png,6226dcede191b823f306f4d6,604d3b6735362f8e79e30ea1,50R,D,44016.0,2.0,0.0,survey-html-form
167,6226f6437c157e331e934036,Chrome,classification_task,faces,"3/7/2022, 10:23:01 PM",uoyjy2l87f10lq1eb04s,092,0.0-5.0,single_subject_test,"{'race2': 'white', 'race_sure': '0', 'gender1': 'man', 'gender_sure': '0', 'feedback': ''}",,"['man', '0']",0,"['white', '0']",0,4703.0,6226f46da1a7fd3354a536a4,id092_50L_U.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,50L,U,47156.0,5.0,0.0,survey-html-form
168,6226f6437c157e331e934037,Chrome,classification_task,faces,"3/8/2022, 12:23:00 AM",ueqhaph6qqczfc47jeb3,021,0.0-4.0,single_subject_test,"{'race1': 'black', 'race_sure': '100', 'gender1': 'man', 'gender_sure': '100', 'feedback': ''}",,"['man', '100']",100,"['black', '100']",100,7900.20000000298,6226f4e6fa4fd41910029ee3,id021_50L_U.png,6226dcede191b823f306f4d6,5cbcfce214b3cb0015f03471,50L,U,47768.0,4.0,0.0,survey-html-form
169,6226f6487c157e331e934038,Chrome,classification_task,faces,"3/8/2022, 1:23:06 AM",ysyunm1xsnea7cse1f9t,099,0.0-3.0,single_subject_test,"{'race2': 'white', 'race_sure': '74', 'gender1': 'man', 'gender_sure': '100', 'feedback': ''}",,"['man', '100']",100,"['white', '74']",74,8651.800000190735,6226f3ca4519857bce89a9e8,id099_25R_D.png,6226dcede191b823f306f4d6,604d3b6735362f8e79e30ea1,25R,D,52669.0,3.0,0.0,survey-html-form
170,6226f6497c157e331e934039,Chrome,classification_task,faces,"3/7/2022, 10:23:07 PM",uoyjy2l87f10lq1eb04s,094,0.0-6.0,single_subject_test,"{'race2': 'white', 'race_sure': '0', 'gender1': 'man', 'gender_sure': '0', 'feedback': ''}",,"['man', '0']",0,"['white', '0']",0,6438.800000000745,6226f46da1a7fd3354a536a4,id094_50R_U.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,50R,U,53602.0,6.0,0.0,survey-html-form
171,6226f64b7c157e331e93403a,Chrome,classification_task,faces,"3/8/2022, 1:23:03 AM",m06hvr4x7nltz9nryben,020,0.0-3.0,single_subject_test,"{'race1': 'black', 'race_sure': '72', 'gender2': 'woman', 'gender_sure': '77', 'feedback': ''}",,"['woman', '77']",77,"['black', '72']",72,12929.60000000149,6226f59b214ec3bf23138361,id020_50L_D.png,6226dcede191b823f306f4d6,60fd06e76b4bc44c8f7a8b41,50L,D,55566.0,3.0,0.0,survey-html-form
172,6226f64d7c157e331e93403b,Chrome,classification_task,faces,"3/8/2022, 12:23:09 AM",ueqhaph6qqczfc47jeb3,088,0.0-5.0,single_subject_test,"{'race2': 'white', 'race_sure': '81', 'gender1': 'man', 'gender_sure': '100', 'feedback': ''}",,"['man', '100']",100,"['white', '81']",81,9121.5,6226f4e6fa4fd41910029ee3,id088_25R_D.png,6226dcede191b823f306f4d6,5cbcfce214b3cb0015f03471,25R,D,56895.0,5.0,0.0,survey-html-form
173,6226f64d7c157e331e93403c,Chrome,classification_task,faces,"3/8/2022, 1:23:08 AM",zowk8xs92dses5fjm4uy,124,0.0-2.0,single_subject_test,"{'race1': 'black', 'race_sure': '100', 'gender2': 'woman', 'gender_sure': '67', 'feedback': ''}",,"['woman', '67']",67,"['black', '100']",100,13969.5,6226f60340c2a56dfa63e758,id124_25R_U.png,6226dcede191b823f306f4d6,5e3cddaa64dfd70d85a5ef3f,25R,U,57519.0,2.0,0.0,survey-html-form
174,6226f6517c157e331e93403d,Chrome,classification_task,faces,"3/8/2022, 1:23:15 AM",ysyunm1xsnea7cse1f9t,061,0.0-4.0,single_subject_test,"{'race2': 'white', 'race_sure': '59', 'gender1': 'man', 'gender_sure': '100', 'feedback': ''}",,"['man', '100']",100,"['white', '59']",59,9028.800000190735,6226f3ca4519857bce89a9e8,id061_25R_U.png,6226dcede191b823f306f4d6,604d3b6735362f8e79e30ea1,25R,U,61699.0,4.0,0.0,survey-html-form
175,6226f6527c157e331e93403e,Chrome,classification_task,faces,"3/7/2022, 10:23:15 PM",uoyjy2l87f10lq1eb04s,013,0.0-7.0,single_subject_test,"{'race2': 'white', 'race_sure': '0', 'gender2': 'woman', 'gender_sure': '0', 'feedback': ''}",,"['woman', '0']",0,"['white', '0']",0,8363.10000000149,6226f46da1a7fd3354a536a4,id013_50R_D.png,6226dcede191b823f306f4d6,5fcdbe153ce79b287e15344e,50R,D,61970.0,7.0,0.0,survey-html-form
176,6226f6547c157e331e93403f,Chrome,classification_task,faces,"3/8/2022, 12:23:17 AM",ueqhaph6qqczfc47jeb3,032,0.0-6.0,single_subject_test,"{'race2': 'white', 'race_sure': '100', 'gender1': 'man', 'gender_sure': '100', 'feedback': ''}",,"['man', '100']",100,"['white', '100']",100,7929.9000000059605,6226f4e6fa4fd41910029ee3,id032_25L_U.png,6226dcede191b823f306f4d6,5cbcfce214b3cb0015f03471,25L,U,64831.0,6.0,0.0,survey-html-form
177,6226f6577c157e331e934040,Chrome,classification_task,faces,"3/8/2022, 1:23:15 AM",m06hvr4x7nltz9nryben,148,0.0-4.0,single_subject_test,"{'race5': 'latinx', 'race_sure': '78', 'gender2': 'woman', 'gender_sure': '100', 'feedback': ''}",,"['woman', '100']",100,"['latinx', '78']",78,12269.800000000745,6226f59b214ec3bf23138361,id148_50R_D.png,6226dcede191b823f306f4d6,60fd06e76b4bc44c8f7a8b41,50R,D,67842.0,4.0,0.0,survey-html-form
178,6226f6587c157e331e934041,Chrome,classification_task,faces,"3/8/2022, 1:23:22 AM",ysyunm1xsnea7cse1f9t,083,0.0-5.0,single_subject_test,"{'race1': 'black', 'race_sure': '100', 'gender1': 'man', 'gender_sure': '100', 'feedback': ''}",,"['man', '100']",100,"['black', '100']",100,7181.299999952316,6226f3ca4519857bce89a9e8,id083_25R_D.png,6226dcede191b823f306f4d6,604d3b6735362f8e79e30ea1,25R,D,68882.0,5.0,0.0,survey-html-form
